"year";"rating";"duration";"must_see";"metascore";"user_score";"number_critics";"number_users";"genre_drama";"genre_crime";"genre_mystery";"genre_romance";"genre_adventure";"genre_biography";"genre_thriller";"genre_comedy";"genre_history";"genre_documentary";"genre_others"
2013;0;3;0;78;69;15;11;1;0;0;0;0;0;0;0;1;0;1
1998;1;1;0;78;75;23;450;0;0;0;0;1;0;0;1;0;0;1
1994;2;1;0;78;72;30;5;0;0;0;0;0;0;0;0;1;1;0
2009;4;2;0;78;57;36;232;1;0;0;0;0;0;0;0;0;0;0
2018;3;1;0;78;82;9;37;0;1;0;0;0;0;1;1;0;0;1
2005;0;0;0;78;0;16;0;1;0;0;1;0;0;0;1;0;0;0
2008;0;2;0;78;0;7;0;1;0;0;1;0;0;0;0;0;0;0
2015;0;0;0;78;73;16;9;0;0;0;0;0;0;0;0;0;1;0
2022;2;1;0;78;71;44;63;1;0;0;0;0;0;0;0;0;0;1
2022;4;3;0;78;74;11;55;1;1;0;0;0;1;0;0;1;0;0
2019;4;0;0;78;75;14;6;0;0;0;0;0;1;0;0;0;1;1
2007;0;3;0;78;32;20;10;0;0;0;0;0;0;0;0;0;1;0
2024;0;2;0;78;0;8;0;0;0;0;0;1;0;0;1;0;0;1
2019;4;1;0;78;66;40;64;1;0;0;1;0;0;0;1;0;0;1
2019;4;1;0;78;74;27;50;1;0;0;0;1;0;1;0;0;0;0
2022;0;1;0;78;0;16;0;1;0;0;0;0;0;0;0;0;0;0
2016;5;1;0;78;67;11;11;0;0;0;0;1;1;0;0;1;1;0
2016;3;2;0;78;77;23;27;1;0;0;0;0;0;0;0;1;0;0
2013;3;1;0;78;76;47;409;1;0;0;1;0;0;0;1;0;0;0
2024;0;3;0;78;0;7;0;1;0;0;0;0;0;0;0;0;0;0
2020;5;2;0;78;62;7;5;0;1;0;0;0;1;0;0;0;1;0
2010;2;1;0;78;62;10;6;0;0;0;0;0;0;0;0;0;1;1
2017;4;0;0;78;62;43;383;1;0;1;0;0;0;1;0;0;0;1
2010;4;0;0;78;74;35;47;1;0;0;0;0;0;0;1;0;0;0
2022;0;0;0;78;0;8;0;1;0;0;0;0;0;0;0;0;0;0
2020;0;1;0;78;0;7;0;0;0;0;0;0;1;0;0;1;1;0
2002;0;1;0;78;0;18;0;1;0;0;0;0;0;1;0;0;0;0
2001;0;2;0;78;27;22;6;1;0;0;0;0;1;0;0;1;0;1
2022;4;1;0;78;70;34;57;1;0;0;0;0;0;0;1;0;0;0
2014;0;0;0;78;0;10;0;1;0;0;0;0;0;0;1;0;0;1
1980;2;3;0;78;85;16;82;1;0;0;0;0;1;0;0;0;0;0
2004;4;0;0;78;75;32;11;0;0;0;0;0;1;0;0;0;1;1
2011;0;0;0;78;56;11;9;1;0;0;0;0;0;0;0;0;0;0
2015;0;0;0;78;65;17;24;1;0;0;0;0;0;0;0;0;0;0
1990;2;1;0;78;74;27;13;0;1;0;0;0;0;0;1;0;0;0
2023;4;3;0;78;81;58;715;0;1;0;0;0;0;1;0;0;0;1
2022;0;0;0;78;65;11;0;0;0;0;0;0;0;0;0;0;1;0
2023;0;1;0;78;56;28;7;0;0;1;0;0;0;0;0;0;0;1
2018;0;1;0;78;0;8;0;1;0;0;0;0;0;0;0;0;0;0
2017;5;1;0;78;66;7;5;1;0;0;0;0;0;1;0;0;0;1
2017;0;1;0;78;71;13;11;1;0;0;0;0;0;1;0;0;0;1
2021;4;2;0;78;62;39;21;0;0;0;0;0;0;0;0;0;1;0
2016;5;0;0;78;69;17;42;0;1;0;0;0;0;0;0;0;1;0
1985;2;3;0;78;82;7;124;1;0;0;0;0;0;0;0;0;0;0
2023;0;3;0;78;0;8;0;1;0;0;0;0;0;0;0;0;0;0
2019;5;0;0;78;59;23;43;1;0;0;0;0;0;0;0;0;0;1
2021;4;2;0;78;58;38;47;1;0;0;0;0;0;0;0;0;0;0
2021;4;2;0;78;66;48;78;1;1;0;0;0;0;1;0;0;0;0
1987;4;1;0;78;73;18;33;0;0;0;0;0;0;0;0;0;0;1
1988;1;1;0;78;84;18;5;1;0;0;0;0;0;0;0;0;0;0
2012;0;1;0;78;78;15;16;0;0;0;0;0;0;0;0;0;1;1
2017;0;1;0;78;77;10;11;0;0;0;0;0;0;0;0;0;1;0
2002;0;0;0;78;0;12;0;0;0;0;0;0;0;0;0;0;1;0
2003;3;2;0;78;0;26;0;0;0;0;0;0;0;0;0;1;1;1
2001;4;1;0;78;53;20;0;1;0;0;0;0;0;0;0;0;0;0
2002;4;1;0;78;80;37;261;1;0;0;1;0;0;1;1;0;0;0
2003;4;1;0;78;79;35;78;1;1;0;0;0;0;1;0;0;0;0
1996;3;1;0;78;83;18;96;1;1;1;1;0;0;0;1;0;0;0
2024;0;0;0;78;37;14;34;0;0;0;0;0;0;0;1;0;0;0
2009;3;0;0;78;72;18;5;1;0;0;0;0;0;0;1;0;0;0
1987;2;1;0;78;85;20;306;0;0;0;1;1;0;0;1;0;0;1
2018;4;1;0;78;0;19;0;1;0;0;0;0;0;0;0;0;0;0
2021;2;1;0;78;73;12;18;1;0;1;0;1;0;0;0;0;0;1
1996;5;3;0;78;72;22;34;1;0;1;0;0;0;0;0;0;0;1
2008;0;0;0;78;60;15;5;0;0;0;0;0;0;0;0;0;1;0
1929;3;3;0;78;0;18;0;1;0;0;1;0;0;0;0;0;0;1
1999;4;3;0;78;81;32;234;1;0;0;0;0;0;0;0;1;0;1
2014;0;0;0;78;0;7;0;0;0;0;0;0;1;0;0;0;1;1
1986;4;2;0;78;75;14;0;1;1;0;0;0;0;1;1;0;0;0
2019;3;3;0;78;81;14;34;0;0;0;0;0;1;0;0;0;1;1
2022;0;3;0;78;0;12;0;1;0;0;0;1;0;0;0;1;0;1
1990;4;2;0;78;0;23;0;1;1;1;0;0;0;1;0;0;0;0
1985;2;3;0;78;70;14;5;1;0;0;0;1;0;0;0;1;0;0
1945;6;2;0;78;78;16;15;0;0;1;1;0;0;1;0;0;0;1
2017;0;3;0;78;84;10;246;1;0;0;0;0;0;0;0;0;0;1
2016;4;1;0;78;79;31;98;1;0;0;0;0;0;0;0;0;0;0
2008;4;1;0;78;77;23;31;1;1;0;0;0;0;0;0;1;0;1
2008;0;1;0;78;71;16;7;0;1;0;0;0;0;0;0;0;1;0
2021;2;1;0;78;0;9;0;0;0;0;0;1;0;0;0;0;1;0
2002;4;1;0;78;64;24;20;1;0;0;0;0;0;0;0;0;0;0
1974;0;2;0;78;83;9;7;1;0;0;0;0;0;0;0;0;0;0
2012;3;3;0;78;88;45;9;1;0;0;0;0;0;1;0;0;0;1
2017;3;3;0;78;70;44;263;1;0;0;0;1;1;0;0;1;0;0
1995;4;1;0;78;66;21;34;1;1;1;0;0;0;1;0;0;0;0
2022;0;1;0;78;62;17;6;0;0;0;1;0;0;0;0;0;0;0
2001;4;2;0;78;82;30;144;1;0;0;0;0;0;1;0;0;0;1
2019;3;3;0;78;79;57;5;1;0;0;0;1;0;0;0;0;0;1
2001;0;0;0;78;0;7;0;0;0;0;0;0;0;0;0;0;1;0
2004;0;0;0;78;0;15;0;1;1;0;0;0;0;0;0;0;0;0
2000;0;0;0;78;71;24;13;1;0;0;0;0;0;0;0;0;0;1
2019;0;3;0;78;66;17;5;1;0;0;0;0;0;0;0;0;0;0
2011;4;1;0;78;72;29;145;0;1;0;0;0;0;1;1;0;0;0
2018;3;0;0;78;63;11;6;0;0;0;0;0;0;0;1;0;1;1
2014;4;0;0;78;74;33;150;1;1;0;0;0;0;1;0;0;0;0
1953;6;0;0;78;73;8;24;0;0;0;0;0;0;1;0;0;0;1
2018;0;1;0;78;74;13;9;0;0;0;0;0;0;0;0;0;1;1
2013;0;0;0;78;0;8;0;1;0;0;0;0;0;0;0;0;0;0
1943;1;0;0;78;0;8;0;1;0;0;0;1;0;0;0;0;0;1
2016;0;0;0;78;0;13;0;1;1;0;0;0;0;0;0;0;1;1
1951;6;0;0;78;0;10;0;1;0;0;0;0;0;0;0;0;0;1
2015;4;2;0;78;80;42;1;1;0;0;0;0;0;1;0;0;0;1
2022;0;0;0;78;68;11;11;0;0;0;0;0;0;1;0;0;0;1
2015;0;3;0;78;75;27;44;1;1;0;0;0;0;0;0;0;0;0
2018;4;3;0;78;72;44;141;1;0;0;0;0;0;0;0;0;0;1
2001;0;1;0;78;65;18;0;1;0;0;0;0;0;0;1;0;0;0
2012;0;0;0;78;0;8;0;0;0;1;0;0;0;0;0;1;1;1
1991;4;3;0;78;58;24;0;1;0;0;1;0;0;0;0;0;0;0
2006;0;0;0;78;70;11;5;0;0;0;0;0;0;0;0;0;1;0
2009;2;3;0;78;76;36;870;0;0;1;0;1;0;0;0;0;0;1
2016;2;2;0;78;86;43;1;0;1;1;0;0;0;0;1;0;0;1
2004;0;0;0;78;0;18;0;0;0;0;0;0;0;0;0;0;1;0
2005;4;3;0;78;96;13;5;1;0;1;0;0;0;0;0;0;0;0
2021;0;0;0;78;0;10;0;0;0;0;0;1;0;0;0;0;1;0
2021;4;2;0;78;73;26;28;1;0;0;1;0;0;0;1;0;0;1
1961;0;0;0;78;64;7;5;1;0;1;0;0;0;0;0;0;0;1
1982;2;3;0;78;70;19;25;1;0;0;0;0;1;0;0;0;0;1
1997;4;1;0;78;67;14;93;1;1;0;0;0;0;0;0;0;0;0
2000;3;0;0;78;73;33;52;0;0;0;0;0;0;0;1;0;0;0
1987;4;1;0;78;74;13;14;0;1;0;0;0;0;1;0;0;0;0
2023;0;3;0;78;71;28;17;1;0;0;0;0;0;0;0;0;0;0
2022;2;0;0;78;68;25;12;0;0;0;1;0;0;0;0;0;0;0
1994;3;2;0;78;85;17;396;0;0;0;0;1;0;1;0;0;0;1
2021;0;1;0;78;0;9;0;0;0;0;0;0;0;0;0;0;1;0
1951;6;1;0;78;72;13;6;1;1;0;1;0;0;0;0;0;0;1
2019;4;2;0;78;73;29;20;1;0;0;1;0;0;0;1;0;0;0
2022;3;1;0;78;0;11;0;0;0;0;0;0;0;0;0;0;1;1
1997;4;2;0;78;58;21;17;1;0;0;0;0;0;0;0;0;0;0
1951;0;1;0;78;0;8;0;1;0;0;0;0;0;0;1;0;0;1
1982;2;1;0;78;0;7;0;1;0;0;0;0;0;0;0;0;0;0
1963;6;2;0;78;76;8;121;0;0;0;0;1;0;1;0;0;0;1
1942;6;2;0;78;70;12;5;0;0;0;1;0;0;0;1;0;0;0
1992;4;2;0;78;0;31;0;1;0;0;1;0;0;0;0;0;0;0
2013;3;2;0;78;75;37;67;1;0;0;1;0;0;0;1;0;0;0
1980;4;1;0;78;0;11;0;1;1;0;0;0;0;0;0;0;0;0
1995;4;1;0;78;86;18;356;1;0;0;1;0;0;0;0;0;0;0
1986;3;1;0;78;63;15;12;0;1;0;0;0;0;0;1;0;0;0
2017;3;1;0;78;80;20;84;1;0;0;0;0;0;0;0;0;0;1
1985;4;0;0;78;74;10;11;0;0;0;0;0;0;0;1;0;0;0
2005;4;2;0;78;58;27;10;1;0;0;0;0;0;0;1;0;0;0
2017;0;3;0;78;72;19;16;1;0;0;0;0;1;0;0;0;0;1
2020;4;1;0;78;65;7;47;1;0;0;1;0;0;0;1;0;0;1
2018;0;0;0;78;57;11;7;0;0;0;0;0;0;0;0;0;1;0
2017;4;1;0;78;65;29;51;1;0;0;0;0;0;0;0;0;0;0
1992;2;1;0;78;0;24;0;1;0;0;0;0;0;0;0;0;0;0
2008;0;2;0;78;76;25;5;1;0;0;1;0;0;0;0;0;0;0
2007;0;0;0;78;0;14;0;1;0;0;0;0;0;0;0;0;0;0
1981;4;3;0;78;83;8;61;1;1;0;0;0;0;1;0;0;0;1
2004;4;1;0;78;0;33;0;0;0;0;0;0;0;0;1;0;0;1
2022;4;1;0;78;73;38;288;0;0;1;0;0;0;1;0;0;0;1
1967;6;2;0;78;72;13;5;1;0;0;1;0;0;0;1;0;0;0
2014;3;2;0;78;73;34;38;1;0;0;0;1;1;0;0;0;0;0
2011;0;3;0;78;64;20;11;1;0;0;1;0;0;0;0;1;0;1
2020;3;1;0;78;76;9;98;1;0;0;0;0;0;0;0;0;1;0
2005;0;1;0;78;25;9;0;0;0;0;0;0;1;0;0;0;1;1
1978;2;2;0;78;0;11;0;1;0;0;0;0;1;0;0;0;0;1
2022;4;0;0;78;46;24;18;1;0;0;0;0;0;0;0;0;0;1
1999;4;3;0;78;44;34;662;1;0;0;0;0;0;0;0;0;0;0
2017;0;2;0;78;0;8;0;0;0;0;0;0;0;0;0;0;1;0
1982;2;0;0;78;0;10;0;1;0;0;1;0;0;0;1;0;0;1
2018;4;2;0;78;70;51;249;1;0;0;0;0;0;0;1;0;0;1
2014;3;2;0;78;75;12;0;0;0;0;0;0;1;0;0;0;1;1
1988;4;3;0;78;86;17;163;0;1;0;0;0;0;1;1;0;0;1
2007;0;0;0;78;0;14;0;0;0;0;0;0;0;0;0;0;1;0
2021;3;2;0;78;0;14;0;0;0;0;0;0;0;0;0;0;1;0
1956;6;2;0;78;0;10;0;1;0;0;0;1;0;0;0;0;0;0
2019;0;2;0;78;0;7;0;1;0;0;1;0;0;0;0;0;0;0
2019;4;2;0;78;83;57;984;1;0;0;0;0;0;0;0;0;0;1
2012;0;2;0;78;79;11;16;1;0;0;0;0;0;0;0;0;0;0
2017;0;0;0;78;83;23;46;0;0;0;0;0;0;0;0;0;1;0
2011;0;3;0;78;82;11;37;1;0;0;1;0;0;1;1;0;0;1
2010;0;1;0;78;85;20;21;0;0;0;0;0;0;0;0;0;1;0
2018;4;2;0;78;71;10;16;0;1;1;0;0;0;1;0;0;0;1
2018;0;2;0;78;0;7;0;0;0;0;0;0;0;0;0;1;1;0
1944;6;2;0;78;84;13;11;1;1;1;1;0;0;1;0;0;0;0
2004;0;0;0;78;0;10;0;1;0;0;1;0;0;0;0;0;0;0
2000;0;2;0;78;59;13;7;1;0;0;0;0;0;0;0;0;0;0
2002;0;1;0;78;0;19;0;1;1;0;0;0;1;0;0;0;0;0
2001;4;2;0;78;60;31;9;1;0;0;0;0;0;0;0;0;0;0
1999;3;0;0;78;60;25;0;0;0;0;0;0;1;0;0;0;1;0
2009;0;0;0;78;66;17;5;0;0;0;0;0;0;0;0;0;1;1
2024;0;0;0;78;0;13;0;0;0;0;0;0;0;0;1;0;0;0
2006;0;3;0;78;62;19;10;1;1;0;0;0;0;1;0;0;0;0
2013;0;0;0;78;60;16;19;1;0;0;0;0;0;0;0;0;0;0
2017;3;2;0;78;69;51;341;1;1;0;0;0;0;0;1;0;0;1
1996;2;0;0;78;65;36;31;0;0;0;0;1;0;0;0;0;0;1
2023;4;2;0;78;68;20;14;1;0;0;0;0;0;0;0;0;0;0
2019;4;2;0;78;63;42;155;0;0;1;0;0;0;1;0;0;0;1
1974;2;2;0;78;72;11;26;1;0;0;1;0;0;0;0;0;0;0
1982;2;3;0;78;71;10;11;1;0;1;0;0;1;1;0;1;0;0
2008;0;1;0;78;0;10;0;0;0;0;0;0;0;0;0;0;1;0
2020;5;2;0;78;80;12;18;0;0;0;0;0;1;0;0;0;1;1
2005;4;3;0;78;73;34;75;1;0;0;1;0;0;0;0;0;0;1
2017;3;3;0;78;62;31;43;1;0;0;0;0;1;0;0;0;0;0
2020;5;0;0;78;0;9;0;0;0;0;0;0;1;0;0;0;1;0
1937;2;0;0;78;62;13;5;1;0;0;1;0;0;0;1;0;0;1
2017;0;2;0;78;0;11;0;0;0;0;0;0;0;0;0;0;1;0
2022;3;2;0;78;0;10;0;1;0;0;0;0;0;0;0;0;0;0
2006;0;1;0;78;77;8;27;1;1;0;0;0;0;0;0;0;0;1
2016;3;0;0;78;0;8;0;0;0;0;0;0;0;0;0;0;1;0
2005;4;1;0;78;84;38;260;0;0;0;0;0;0;0;1;0;0;1
1995;2;3;0;78;81;22;246;1;0;0;0;1;0;0;0;1;0;0
2020;0;3;0;77;0;10;0;0;0;0;0;0;1;0;0;0;1;1
2015;4;0;0;77;83;16;23;0;0;0;0;0;0;0;0;0;1;1
2020;2;2;0;77;51;39;59;1;0;0;0;0;0;0;1;0;0;0
2021;3;0;0;77;73;19;6;0;0;0;0;0;1;0;0;0;1;0
2019;4;2;0;77;66;32;32;1;0;0;0;0;0;0;0;0;0;0
2016;0;0;0;77;0;15;0;0;0;0;0;0;0;0;0;1;1;0
2001;4;0;0;77;68;24;14;1;1;0;0;0;0;0;1;0;0;0
1991;4;1;0;77;72;18;69;1;0;0;0;0;0;0;0;0;0;0
2004;3;3;0;77;84;41;496;1;0;0;0;0;1;0;0;0;0;0
2020;5;0;0;77;78;12;20;1;0;0;1;0;1;0;0;0;1;0
2022;3;3;0;77;66;48;35;1;1;0;0;0;1;0;0;1;0;0
2004;0;1;0;77;0;14;0;1;0;0;0;0;0;0;1;1;0;1
2003;0;0;0;77;58;19;5;1;1;1;0;0;0;0;0;0;0;0
1980;4;2;0;77;75;19;6;1;0;0;0;0;0;0;0;0;0;1
2016;1;0;0;77;69;11;9;0;0;0;0;0;0;0;0;0;1;1
2014;0;2;0;77;0;16;0;1;0;0;0;0;0;0;0;0;0;0
2024;3;3;0;77;0;17;0;1;0;0;0;0;0;0;1;0;0;1
2021;0;0;0;77;0;7;0;1;0;0;0;0;0;0;0;0;0;0
2016;0;0;0;77;0;11;0;0;0;0;0;0;0;0;0;0;1;0
2018;0;0;0;77;63;16;11;1;1;0;0;0;0;0;1;0;0;1
2016;3;2;0;77;76;23;40;0;0;0;0;0;0;0;0;0;1;0
2022;4;3;0;77;62;64;487;0;0;1;0;0;0;1;0;0;0;1
1961;6;3;0;77;70;11;13;1;0;0;1;0;0;0;0;0;0;1
1979;2;2;0;77;83;9;106;1;0;0;0;0;0;0;0;0;0;0
2018;5;1;0;77;79;18;7;0;0;0;0;0;1;0;0;0;1;0
1976;2;1;0;77;75;10;11;1;0;0;1;0;0;0;0;0;0;1
2016;2;1;0;77;72;48;889;0;0;0;0;1;0;0;1;0;0;1
1971;6;3;0;77;72;22;1;0;1;0;0;0;0;0;0;0;0;1
2007;3;3;0;77;75;36;80;0;0;0;0;1;1;0;0;0;0;1
1987;4;2;0;77;79;18;34;1;1;1;1;0;0;1;0;0;0;1
2017;3;3;0;77;67;22;12;0;0;0;0;0;0;0;0;0;1;0
2006;2;2;0;77;66;30;205;0;0;0;1;1;0;0;1;0;0;1
2002;0;0;0;77;0;8;0;0;0;0;0;0;1;0;0;0;1;1
2003;0;0;0;77;0;23;0;0;0;0;0;0;0;0;0;1;1;1
2012;0;1;0;77;0;11;0;0;0;0;0;0;0;0;0;0;1;1
1973;2;0;0;77;69;11;15;0;0;0;0;0;0;0;1;0;0;1
2012;2;0;0;77;78;27;59;0;0;0;0;0;0;0;0;0;1;0
2016;4;3;0;77;70;20;19;1;0;0;0;0;1;0;0;0;0;0
2013;0;1;0;77;81;8;8;0;0;0;0;0;0;0;0;0;1;0
2022;0;1;0;77;0;8;0;1;0;0;0;0;0;0;0;0;0;0
2015;4;2;0;77;83;31;567;1;0;1;0;0;0;1;0;0;0;0
2023;4;0;0;77;41;17;27;0;0;0;0;0;0;0;0;0;1;0
1973;2;1;0;77;86;8;29;1;1;0;0;0;0;0;1;0;0;0
2022;0;1;0;77;0;9;0;0;0;0;0;0;0;0;0;0;1;0
1997;4;3;0;77;32;21;474;1;1;0;0;0;1;0;0;0;0;0
2010;0;1;0;77;77;9;73;1;0;0;1;0;0;0;0;0;0;0
2015;0;3;0;77;77;27;112;1;1;0;1;0;0;1;0;0;0;0
2021;0;1;0;77;76;8;5;1;0;0;0;0;0;0;0;0;0;0
1996;4;2;0;77;67;19;49;1;0;1;0;0;0;1;0;0;0;1
2010;0;1;0;77;75;11;6;0;0;0;0;0;0;0;0;0;1;0
1965;0;2;0;77;70;11;8;1;0;1;0;0;0;1;0;0;0;0
2022;4;3;0;77;69;31;14;1;1;0;0;0;0;0;1;0;0;0
2015;0;0;0;77;65;23;42;1;0;1;0;0;0;1;0;0;0;0
2015;2;1;0;77;79;38;332;0;0;0;0;1;0;0;1;0;0;1
2022;3;1;0;77;62;47;102;1;0;0;0;0;0;0;0;0;0;0
2015;4;2;0;77;69;27;58;1;0;0;0;0;0;0;1;0;0;0
2023;2;1;0;77;0;10;0;0;0;0;0;0;0;0;0;0;1;1
2000;4;1;0;77;77;31;126;1;0;0;1;0;0;0;0;0;0;0
2013;4;2;0;77;0;21;0;1;0;0;0;0;0;0;0;0;0;0
2014;0;2;0;77;68;20;31;1;0;0;0;0;0;0;1;0;0;0
1996;2;2;0;77;80;28;5;1;0;0;0;1;0;0;0;0;0;1
2017;0;0;0;77;0;8;0;1;0;0;0;0;0;0;0;0;0;0
2023;0;1;0;77;0;7;0;1;0;0;0;0;0;0;0;0;0;0
2014;0;0;0;77;0;13;0;0;0;0;0;1;0;0;1;0;1;0
2011;0;1;0;77;0;15;0;0;0;0;0;0;0;0;0;0;1;0
2006;0;0;0;77;0;16;0;0;0;0;0;0;0;0;0;0;1;0
2013;0;0;0;77;0;7;0;1;0;0;0;0;0;0;0;0;1;0
2001;4;1;0;77;0;25;0;1;0;0;0;0;0;0;0;0;0;0
1983;2;1;0;77;83;16;199;0;0;0;0;0;0;0;1;0;0;1
2010;1;0;0;77;73;11;6;1;0;0;0;0;0;0;0;0;1;0
2000;4;3;0;77;78;31;61;1;0;0;0;0;1;0;0;0;0;0
1989;3;1;0;77;82;10;59;1;0;0;0;0;0;0;1;0;0;0
1964;0;0;0;77;80;8;0;1;0;0;0;0;0;0;0;0;0;1
2015;4;3;0;77;85;33;249;1;0;0;0;0;0;1;1;0;0;0
2020;0;2;0;77;79;20;47;1;0;0;0;0;0;0;0;0;0;0
2019;3;1;0;77;80;17;13;0;0;0;0;0;1;0;0;0;1;1
2020;0;1;0;77;0;8;0;1;1;0;0;0;0;0;0;0;0;0
1988;2;1;0;77;74;11;12;1;0;0;0;0;1;0;0;0;0;0
2023;4;0;0;77;55;35;27;0;0;0;0;0;0;1;0;0;0;0
2022;0;3;0;77;0;12;0;0;0;0;0;0;0;0;0;0;1;0
2015;4;0;0;77;79;25;26;0;0;0;0;0;1;0;0;1;1;0
2018;0;2;0;77;79;10;56;1;0;1;1;0;0;0;0;0;0;1
2015;0;1;0;77;57;15;18;1;0;0;0;0;0;0;1;0;0;1
1983;2;2;0;77;78;15;42;1;0;0;0;0;0;1;0;0;0;1
1979;4;1;0;77;77;15;231;0;0;0;0;0;0;0;1;0;0;0
2018;0;2;0;77;68;15;10;1;0;0;0;0;0;0;0;0;0;0
2022;4;1;0;77;49;15;33;0;0;0;0;0;0;1;0;0;0;0
1995;4;2;0;77;0;25;0;1;1;0;1;0;0;1;0;1;0;0
1988;2;0;0;77;67;14;23;1;0;0;1;0;0;0;1;0;0;1
2019;0;0;0;77;73;8;0;1;0;0;0;0;0;0;0;0;0;0
2024;0;2;0;77;70;8;11;0;0;0;0;0;1;0;0;0;1;0
2009;0;1;0;77;70;15;32;1;1;0;0;0;0;0;0;1;0;0
1974;2;2;0;77;72;11;10;0;0;0;1;1;0;0;0;0;0;1
2017;4;2;0;77;65;38;114;0;0;1;0;0;0;1;0;0;0;0
2003;4;2;0;77;61;22;11;1;0;0;1;0;0;0;0;0;0;0
2002;4;2;0;77;83;38;614;1;0;0;0;0;0;0;0;0;0;1
1995;4;1;0;77;70;20;6;1;1;0;0;0;0;0;0;0;0;0
2012;0;3;0;77;79;9;22;1;0;0;0;0;0;1;0;0;0;0
2010;3;3;0;77;75;35;202;1;1;1;0;0;0;1;0;0;0;0
2021;3;1;0;77;0;18;0;0;0;0;0;0;1;0;0;1;1;1
2017;0;1;0;77;72;8;11;1;0;0;0;0;0;0;1;0;0;0
2020;2;2;0;77;73;30;40;1;0;0;1;0;0;0;1;0;0;1
2016;2;2;0;77;74;49;801;1;0;0;0;1;0;0;0;0;0;1
1955;6;3;0;77;70;13;0;0;1;0;1;0;0;0;1;0;0;1
1964;6;3;0;77;56;9;21;1;0;0;0;0;0;0;0;1;0;1
2021;0;0;0;77;56;13;7;1;0;0;0;0;0;0;0;0;0;0
2020;0;1;0;77;80;9;0;0;0;0;0;0;0;0;0;0;1;0
2015;3;1;0;77;71;29;37;0;0;0;0;0;0;0;0;0;1;0
2015;4;1;0;77;66;44;127;1;0;1;0;0;0;0;1;0;0;0
2022;3;1;0;77;75;16;12;1;0;0;0;0;0;0;0;1;0;1
2007;0;0;0;77;70;16;0;1;0;0;0;0;0;0;1;0;0;0
2006;4;1;0;77;0;27;0;0;0;0;0;0;1;0;0;0;1;1
2015;0;2;0;77;81;11;16;1;0;0;0;0;0;0;0;0;0;0
2016;0;1;0;77;84;15;5;0;0;0;0;0;0;0;0;0;1;1
2021;4;1;0;77;46;28;8;1;0;0;0;0;0;0;0;0;0;0
1982;4;3;0;77;80;17;22;1;0;0;0;0;0;0;0;0;0;0
2024;4;2;0;77;0;9;0;1;0;0;1;0;0;0;0;0;0;0
2013;4;2;0;77;81;47;662;1;0;0;0;0;1;0;0;0;0;0
2015;3;1;0;77;70;15;6;0;0;0;0;0;1;0;0;1;1;0
2004;0;0;0;77;36;19;5;1;0;0;0;0;0;0;0;0;0;0
2017;4;0;0;77;0;15;0;0;0;0;0;0;0;0;0;0;1;0
2002;4;1;0;77;0;22;0;0;0;0;0;0;0;0;0;0;1;0
2012;4;1;0;77;76;27;55;1;1;0;0;0;1;1;0;0;1;0
2015;0;2;0;77;68;12;22;1;0;0;0;0;0;0;1;0;0;0
2018;0;0;0;77;0;7;0;1;0;0;0;0;0;0;1;0;0;1
2017;5;0;0;77;70;14;29;0;0;0;0;0;0;0;1;0;0;0
2024;4;3;0;77;69;29;14;1;0;0;0;0;1;0;0;1;0;0
2009;4;1;0;77;80;35;188;1;1;0;1;0;0;1;0;0;0;0
1979;1;1;0;77;0;13;0;1;0;0;1;0;1;0;0;0;0;0
1986;4;2;0;77;75;18;52;1;0;0;0;0;0;0;0;0;0;1
2024;0;0;0;77;0;9;0;1;0;0;0;0;0;0;1;0;0;0
2012;0;0;0;77;0;8;0;0;0;0;0;0;0;0;0;0;1;1
2022;0;0;0;77;0;12;0;1;0;0;0;0;0;0;0;0;0;0
2009;4;2;0;77;70;32;41;1;0;0;1;0;0;0;0;0;0;1
2009;1;0;0;77;73;13;0;0;0;0;0;0;0;0;0;0;1;0
1972;2;0;0;77;53;8;16;0;0;0;1;0;0;0;1;0;0;0
2006;3;2;0;77;67;33;17;0;0;0;0;0;1;0;0;0;1;1
2009;4;1;0;77;79;22;40;1;1;0;0;1;0;1;0;0;0;0
1999;2;0;0;77;73;14;18;1;0;0;0;0;0;0;0;0;0;1
2020;0;3;0;77;68;7;6;0;0;0;0;0;0;1;0;0;0;0
2014;0;1;0;77;0;13;0;0;0;0;0;0;0;0;0;0;1;0
2020;0;0;0;77;0;7;0;1;0;0;0;0;0;0;0;0;0;1
2019;4;3;0;77;68;36;72;1;0;0;0;1;0;1;0;0;0;1
2006;3;0;0;77;84;23;8;1;0;0;0;0;0;0;0;0;0;1
2014;0;2;0;77;67;23;15;1;0;0;0;0;0;0;0;0;0;0
2015;4;0;0;77;69;37;69;1;0;0;0;0;0;0;1;0;0;0
1935;6;0;0;77;62;15;10;0;1;1;0;0;0;1;0;0;0;0
1982;4;1;0;77;83;15;220;0;0;0;0;1;0;1;0;0;0;1
2017;4;2;0;77;78;47;404;1;0;0;0;0;1;0;1;0;0;1
2013;3;0;0;77;77;11;6;0;0;0;0;0;0;0;0;0;1;0
2016;0;0;0;77;70;19;18;1;0;1;0;0;0;0;0;0;0;1
2000;0;3;0;77;70;21;5;1;0;1;0;0;0;0;0;0;0;0
2001;0;1;0;77;76;24;26;1;0;0;0;0;0;0;0;0;0;0
1997;4;2;0;77;74;23;15;1;0;0;0;0;0;0;0;0;0;0
